idx,ID,London Borough,Date,Average Price, PCT DIFF , CAGR 
542,E09000015,Harrow,12/1/1995,82054.42111, 436.00 , 6.90 
543,E09000016,Havering,12/1/1995,66747.26272, 419.00 , 6.80 
544,E09000017,Hillingdon,12/1/1995,72745.82284, 466.00 , 7.20 
545,E09000018,Hounslow,12/1/1995,73499.04742, 486.00 , 7.30 
546,E09000019,Islington,12/1/1995,91095.43508, 583.00 , 8.00 
547,E09000020,Kensington & Chelsea,12/1/1995,200722.0684, 664.00 , 8.50 
548,E09000021,Kingston upon Thames,12/1/1995,83584.37637, 526.00 , 7.60 
549,E09000022,Lambeth,12/1/1995,67199.22587, 675.00 , 8.50 
550,E09000023,Lewisham,12/1/1995,57700.33538, 601.00 , 8.10 
551,E09000024,Merton,12/1/1995,79580.82347, 521.00 , 7.60 
552,E09000025,Newham,12/1/1995,54521.07385, 623.00 , 8.20 
553,E09000026,Redbridge,12/1/1995,72587.48626, 480.00 , 7.30 
554,E09000027,Richmond upon Thames,12/1/1995,108566.7583, 479.00 , 7.30 
555,E09000028,Southwark,12/1/1995,62394.11278, 620.00 , 8.20 
556,E09000029,Sutton,12/1/1995,70204.68906, 428.00 , 6.90 
557,E09000030,Tower Hamlets,12/1/1995,63985.91194, 690.00 , 8.60 
558,E09000031,Waltham Forest,12/1/1995,61389.99541, 613.00 , 8.20 
559,E09000032,Wandsworth,12/1/1995,88478.32853, 606.00 , 8.10 
560,E09000033,Westminster,12/1/1995,133394.3919, 716.00 , 8.80 
577,E09000002,Barking & Dagenham,1/1/1996,50828.11236, 548.00 , 7.80 
578,E09000003,Barnet,1/1/1996,91111.0059, 471.00 , 7.20 
579,E09000004,Bexley,1/1/1996,63995.98809, 411.00 , 6.70 
580,E09000005,Brent,1/1/1996,72806.34981, 527.00 , 7.60 
581,E09000006,Bromley,1/1/1996,82210.29215, 427.00 , 6.90 
582,E09000007,Camden,1/1/1996,119560.4787, 629.00 , 8.30 
583,E09000008,Croydon,1/1/1996,68006.00735, 418.00 , 6.80 
584,E09000009,Ealing,1/1/1996,80214.26526, 468.00 , 7.20 
585,E09000010,Enfield,1/1/1996,71544.17955, 432.00 , 6.90 
586,E09000011,Greenwich,1/1/1996,62417.08225, 567.00 , 7.90 
587,E09000012,Hackney,1/1/1996,66327.29116, 942.00 , 9.80 
588,E09000013,Hammersmith & Fulham,1/1/1996,126913.6659, 498.00 , 7.40 
589,E09000014,Haringey,1/1/1996,81677.24807, 641.00 , 8.30 
590,E09000015,Harrow,1/1/1996,83215.70112, 436.00 , 6.90 
591,E09000016,Havering,1/1/1996,67346.84621, 419.00 , 6.80 
592,E09000017,Hillingdon,1/1/1996,72868.75596, 466.00 , 7.20 
593,E09000018,Hounslow,1/1/1996,73376.75316, 486.00 , 7.30 
594,E09000019,Islington,1/1/1996,89406.19881, 583.00 , 8.00 
595,E09000020,Kensington & Chelsea,1/1/1996,198311.884, 664.00 , 8.50 
596,E09000021,Kingston upon Thames,1/1/1996,82561.00187, 526.00 , 7.60 
597,E09000022,Lambeth,1/1/1996,68779.89129, 675.00 , 8.50 
598,E09000023,Lewisham,1/1/1996,57838.30409, 601.00 , 8.10 
599,E09000024,Merton,1/1/1996,81276.64211, 521.00 , 7.60 
600,E09000025,Newham,1/1/1996,54375.56794, 623.00 , 8.20 
601,E09000026,Redbridge,1/1/1996,72860.51487, 480.00 , 7.30 
602,E09000027,Richmond upon Thames,1/1/1996,111173.6582, 479.00 , 7.30 
603,E09000028,Southwark,1/1/1996,65752.93541, 620.00 , 8.20 
604,E09000029,Sutton,1/1/1996,70031.19539, 428.00 , 6.90 
605,E09000030,Tower Hamlets,1/1/1996,67551.52087, 690.00 , 8.60 
606,E09000031,Waltham Forest,1/1/1996,62059.57219, 613.00 , 8.20 
607,E09000032,Wandsworth,1/1/1996,89091.88568, 606.00 , 8.10 
608,E09000033,Westminster,1/1/1996,133843.1065, 716.00 , 8.80 
625,E09000002,Barking & Dagenham,2/1/1996,51440.74603, 548.00 , 7.80 
626,E09000003,Barnet,2/1/1996,92429.53023, 471.00 , 7.20 
627,E09000004,Bexley,2/1/1996,64503.65692, 411.00 , 6.70 
628,E09000005,Brent,2/1/1996,73084.06255, 527.00 , 7.60 
629,E09000006,Bromley,2/1/1996,81418.50542, 427.00 , 6.90 
630,E09000007,Camden,2/1/1996,123370.7927, 629.00 , 8.30 
631,E09000008,Croydon,2/1/1996,68031.99343, 418.00 , 6.80 
632,E09000009,Ealing,2/1/1996,80836.42097, 468.00 , 7.20 
633,E09000010,Enfield,2/1/1996,71070.19192, 432.00 , 6.90 
634,E09000011,Greenwich,2/1/1996,61713.58637, 567.00 , 7.90 
635,E09000012,Hackney,2/1/1996,66988.24734, 942.00 , 9.80 
636,E09000013,Hammersmith & Fulham,2/1/1996,129462.9145, 498.00 , 7.40 
637,E09000014,Haringey,2/1/1996,83072.90266, 641.00 , 8.30 
638,E09000015,Harrow,2/1/1996,83764.50392, 436.00 , 6.90 
639,E09000016,Havering,2/1/1996,68749.02309, 419.00 , 6.80 
640,E09000017,Hillingdon,2/1/1996,74778.2455, 466.00 , 7.20 
641,E09000018,Hounslow,2/1/1996,73082.11156, 486.00 , 7.30 
642,E09000019,Islington,2/1/1996,89930.2568, 583.00 , 8.00 
643,E09000020,Kensington & Chelsea,2/1/1996,195949.6001, 664.00 , 8.50 
644,E09000021,Kingston upon Thames,2/1/1996,84364.56842, 526.00 , 7.60 
645,E09000022,Lambeth,2/1/1996,72306.1872, 675.00 , 8.50 
646,E09000023,Lewisham,2/1/1996,58273.89866, 601.00 , 8.10 
647,E09000024,Merton,2/1/1996,80460.39552, 521.00 , 7.60 
648,E09000025,Newham,2/1/1996,55117.37979, 623.00 , 8.20 
649,E09000026,Redbridge,2/1/1996,73535.22956, 480.00 , 7.30 
650,E09000027,Richmond upon Thames,2/1/1996,112960.6376, 479.00 , 7.30 
651,E09000028,Southwark,2/1/1996,67876.03255, 620.00 , 8.20 
652,E09000029,Sutton,2/1/1996,69290.69004, 428.00 , 6.90 
653,E09000030,Tower Hamlets,2/1/1996,71069.89695, 690.00 , 8.60 
654,E09000031,Waltham Forest,2/1/1996,61589.40272, 613.00 , 8.20 
655,E09000032,Wandsworth,2/1/1996,89094.98005, 606.00 , 8.10 
656,E09000033,Westminster,2/1/1996,136229.4608, 716.00 , 8.80 
673,E09000002,Barking & Dagenham,3/1/1996,51907.0727, 548.00 , 7.80 
674,E09000003,Barnet,3/1/1996,91409.82097, 471.00 , 7.20 
675,E09000004,Bexley,3/1/1996,64787.98353, 411.00 , 6.70 
676,E09000005,Brent,3/1/1996,72779.77274, 527.00 , 7.60 
677,E09000006,Bromley,3/1/1996,81633.34294, 427.00 , 6.90 
678,E09000007,Camden,3/1/1996,124722.9955, 629.00 , 8.30 
679,E09000008,Croydon,3/1/1996,68269.86869, 418.00 , 6.80 
680,E09000009,Ealing,3/1/1996,81011.37535, 468.00 , 7.20 
681,E09000010,Enfield,3/1/1996,71544.14097, 432.00 , 6.90 
682,E09000011,Greenwich,3/1/1996,62475.35483, 567.00 , 7.90 
683,E09000012,Hackney,3/1/1996,67706.86999, 942.00 , 9.80 
684,E09000013,Hammersmith & Fulham,3/1/1996,134456.94, 498.00 , 7.40 
685,E09000014,Haringey,3/1/1996,82827.76927, 641.00 , 8.30 
686,E09000015,Harrow,3/1/1996,84304.89319, 436.00 , 6.90 
687,E09000016,Havering,3/1/1996,68851.79462, 419.00 , 6.80 
688,E09000017,Hillingdon,3/1/1996,74650.27248, 466.00 , 7.20 
689,E09000018,Hounslow,3/1/1996,71602.79082, 486.00 , 7.30 
690,E09000019,Islington,3/1/1996,90157.795, 583.00 , 8.00 
691,E09000020,Kensington & Chelsea,3/1/1996,197476.6295, 664.00 , 8.50 
692,E09000021,Kingston upon Thames,3/1/1996,84655.84753, 526.00 , 7.60 
693,E09000022,Lambeth,3/1/1996,71762.01901, 675.00 , 8.50 
694,E09000023,Lewisham,3/1/1996,58482.96053, 601.00 , 8.10 
695,E09000024,Merton,3/1/1996,80063.35166, 521.00 , 7.60 
696,E09000025,Newham,3/1/1996,55012.36778, 623.00 , 8.20 
697,E09000026,Redbridge,3/1/1996,73850.30963, 480.00 , 7.30 
698,E09000027,Richmond upon Thames,3/1/1996,114699.521, 479.00 , 7.30 
699,E09000028,Southwark,3/1/1996,68867.26701, 620.00 , 8.20 
700,E09000029,Sutton,3/1/1996,69732.27564, 428.00 , 6.90 
701,E09000030,Tower Hamlets,3/1/1996,69637.53256, 690.00 , 8.60 
702,E09000031,Waltham Forest,3/1/1996,61695.20307, 613.00 , 8.20 
703,E09000032,Wandsworth,3/1/1996,90460.7968, 606.00 , 8.10 
704,E09000033,Westminster,3/1/1996,132809.6802, 716.00 , 8.80 
721,E09000002,Barking & Dagenham,4/1/1996,51724.02571, 548.00 , 7.80 
722,E09000003,Barnet,4/1/1996,92394.18958, 471.00 , 7.20 
723,E09000004,Bexley,4/1/1996,65285.91687, 411.00 , 6.70 
724,E09000005,Brent,4/1/1996,72369.71621, 527.00 , 7.60 
725,E09000006,Bromley,4/1/1996,81480.63573, 427.00 , 6.90 
726,E09000007,Camden,4/1/1996,129158.517, 629.00 , 8.30 
727,E09000008,Croydon,4/1/1996,68897.631, 418.00 , 6.80 
728,E09000009,Ealing,4/1/1996,81041.0616, 468.00 , 7.20 
729,E09000010,Enfield,4/1/1996,72517.3322, 432.00 , 6.90 
730,E09000011,Greenwich,4/1/1996,64644.68179, 567.00 , 7.90 
731,E09000012,Hackney,4/1/1996,67061.78846, 942.00 , 9.80 
732,E09000013,Hammersmith & Fulham,4/1/1996,131883.6783, 498.00 , 7.40 
733,E09000014,Haringey,4/1/1996,83631.18089, 641.00 , 8.30 
734,E09000015,Harrow,4/1/1996,84108.82158, 436.00 , 6.90 
735,E09000016,Havering,4/1/1996,68377.31553, 419.00 , 6.80 
736,E09000017,Hillingdon,4/1/1996,75171.04265, 466.00 , 7.20 
737,E09000018,Hounslow,4/1/1996,71630.09888, 486.00 , 7.30 
738,E09000019,Islington,4/1/1996,94201.35982, 583.00 , 8.00 
739,E09000020,Kensington & Chelsea,4/1/1996,201218.2139, 664.00 , 8.50 
740,E09000021,Kingston upon Thames,4/1/1996,86285.08696, 526.00 , 7.60 
741,E09000022,Lambeth,4/1/1996,71664.03223, 675.00 , 8.50 
742,E09000023,Lewisham,4/1/1996,59520.18907, 601.00 , 8.10 
743,E09000024,Merton,4/1/1996,82033.54911, 521.00 , 7.60 
744,E09000025,Newham,4/1/1996,54700.51295, 623.00 , 8.20 
745,E09000026,Redbridge,4/1/1996,74676.48488, 480.00 , 7.30 
746,E09000027,Richmond upon Thames,4/1/1996,114881.3497, 479.00 , 7.30 
747,E09000028,Southwark,4/1/1996,69598.08269, 620.00 , 8.20 
748,E09000029,Sutton,4/1/1996,69485.02452, 428.00 , 6.90 
749,E09000030,Tower Hamlets,4/1/1996,66727.03737, 690.00 , 8.60 
750,E09000031,Waltham Forest,4/1/1996,61466.51965, 613.00 , 8.20 
751,E09000032,Wandsworth,4/1/1996,90408.27366, 606.00 , 8.10 
752,E09000033,Westminster,4/1/1996,134668.1595, 716.00 , 8.80 
769,E09000002,Barking & Dagenham,5/1/1996,51735.7298, 548.00 , 7.80 
770,E09000003,Barnet,5/1/1996,91058.91069, 471.00 , 7.20 
771,E09000004,Bexley,5/1/1996,65080.67179, 411.00 , 6.70 
772,E09000005,Brent,5/1/1996,72994.82811, 527.00 , 7.60 
773,E09000006,Bromley,5/1/1996,82372.45739, 427.00 , 6.90 
774,E09000007,Camden,5/1/1996,135335.591, 629.00 , 8.30 
775,E09000008,Croydon,5/1/1996,68831.80146, 418.00 , 6.80 
776,E09000009,Ealing,5/1/1996,81821.0188, 468.00 , 7.20 
777,E09000010,Enfield,5/1/1996,73630.49938, 432.00 , 6.90 
778,E09000011,Greenwich,5/1/1996,66461.74834, 567.00 , 7.90 
779,E09000012,Hackney,5/1/1996,66986.24782, 942.00 , 9.80 
780,E09000013,Hammersmith & Fulham,5/1/1996,130970.0502, 498.00 , 7.40 
781,E09000014,Haringey,5/1/1996,84139.18163, 641.00 , 8.30 
782,E09000015,Harrow,5/1/1996,84738.3242, 436.00 , 6.90 
783,E09000016,Havering,5/1/1996,68156.21512, 419.00 , 6.80 
784,E09000017,Hillingdon,5/1/1996,74453.72079, 466.00 , 7.20 
785,E09000018,Hounslow,5/1/1996,72828.58776, 486.00 , 7.30 
786,E09000019,Islington,5/1/1996,97260.34402, 583.00 , 8.00 
787,E09000020,Kensington & Chelsea,5/1/1996,202340.568, 664.00 , 8.50 
788,E09000021,Kingston upon Thames,5/1/1996,85939.13308, 526.00 , 7.60 
789,E09000022,Lambeth,5/1/1996,71386.2398, 675.00 , 8.50 
790,E09000023,Lewisham,5/1/1996,60172.77171, 601.00 , 8.10 
791,E09000024,Merton,5/1/1996,83677.77538, 521.00 , 7.60 
792,E09000025,Newham,5/1/1996,54650.53206, 623.00 , 8.20 
793,E09000026,Redbridge,5/1/1996,74310.75475, 480.00 , 7.30 
794,E09000027,Richmond upon Thames,5/1/1996,117000.2218, 479.00 , 7.30 
795,E09000028,Southwark,5/1/1996,68910.19217, 620.00 , 8.20 
796,E09000029,Sutton,5/1/1996,70838.08611, 428.00 , 6.90 
797,E09000030,Tower Hamlets,5/1/1996,65601.77826, 690.00 , 8.60 
798,E09000031,Waltham Forest,5/1/1996,61074.7762, 613.00 , 8.20 
799,E09000032,Wandsworth,5/1/1996,91533.11758, 606.00 , 8.10 
800,E09000033,Westminster,5/1/1996,133050.9281, 716.00 , 8.80 
817,E09000002,Barking & Dagenham,6/1/1996,50761.40069, 548.00 , 7.80 
818,E09000003,Barnet,6/1/1996,91978.18792, 471.00 , 7.20 
819,E09000004,Bexley,6/1/1996,65119.76321, 411.00 , 6.70 
820,E09000005,Brent,6/1/1996,73497.60498, 527.00 , 7.60 
821,E09000006,Bromley,6/1/1996,82946.43168, 427.00 , 6.90 
822,E09000007,Camden,6/1/1996,143861.8155, 629.00 , 8.30 
823,E09000008,Croydon,6/1/1996,69051.78199, 418.00 , 6.80 
824,E09000009,Ealing,6/1/1996,82562.44356, 468.00 , 7.20 
825,E09000010,Enfield,6/1/1996,74158.31871, 432.00 , 6.90 
826,E09000011,Greenwich,6/1/1996,66510.44078, 567.00 , 7.90 
827,E09000012,Hackney,6/1/1996,69123.68176, 942.00 , 9.80 
828,E09000013,Hammersmith & Fulham,6/1/1996,128463.7615, 498.00 , 7.40 
829,E09000014,Haringey,6/1/1996,84690.43109, 641.00 , 8.30 
830,E09000015,Harrow,6/1/1996,85387.18072, 436.00 , 6.90 
831,E09000016,Havering,6/1/1996,68488.37037, 419.00 , 6.80 
832,E09000017,Hillingdon,6/1/1996,74620.87186, 466.00 , 7.20 
833,E09000018,Hounslow,6/1/1996,74539.27162, 486.00 , 7.30 
834,E09000019,Islington,6/1/1996,99609.63121, 583.00 , 8.00 
835,E09000020,Kensington & Chelsea,6/1/1996,199343.0172, 664.00 , 8.50 
836,E09000021,Kingston upon Thames,6/1/1996,87986.89677, 526.00 , 7.60 
837,E09000022,Lambeth,6/1/1996,73469.03398, 675.00 , 8.50 
838,E09000023,Lewisham,6/1/1996,60283.51267, 601.00 , 8.10 
839,E09000024,Merton,6/1/1996,84550.90024, 521.00 , 7.60 
840,E09000025,Newham,6/1/1996,54390.23111, 623.00 , 8.20 
841,E09000026,Redbridge,6/1/1996,74998.49054, 480.00 , 7.30 
842,E09000027,Richmond upon Thames,6/1/1996,117604.1678, 479.00 , 7.30 
843,E09000028,Southwark,6/1/1996,70412.70159, 620.00 , 8.20 
844,E09000029,Sutton,6/1/1996,71883.73349, 428.00 , 6.90 
845,E09000030,Tower Hamlets,6/1/1996,67436.63385, 690.00 , 8.60 
846,E09000031,Waltham Forest,6/1/1996,61424.66713, 613.00 , 8.20 
847,E09000032,Wandsworth,6/1/1996,92090.01945, 606.00 , 8.10 
848,E09000033,Westminster,6/1/1996,138851.7403, 716.00 , 8.80 
865,E09000002,Barking & Dagenham,7/1/1996,50621.10709, 548.00 , 7.80 
866,E09000003,Barnet,7/1/1996,92444.08611, 471.00 , 7.20 
867,E09000004,Bexley,7/1/1996,65150.6446, 411.00 , 6.70 
868,E09000005,Brent,7/1/1996,75551.18229, 527.00 , 7.60 
869,E09000006,Bromley,7/1/1996,84088.81418, 427.00 , 6.90 
870,E09000007,Camden,7/1/1996,147974.3469, 629.00 , 8.30 
871,E09000008,Croydon,7/1/1996,69400.43237, 418.00 , 6.80 
872,E09000009,Ealing,7/1/1996,84005.37856, 468.00 , 7.20 
873,E09000010,Enfield,7/1/1996,74456.07162, 432.00 , 6.90 
874,E09000011,Greenwich,7/1/1996,65526.49861, 567.00 , 7.90 
875,E09000012,Hackney,7/1/1996,70784.93589, 942.00 , 9.80 
876,E09000013,Hammersmith & Fulham,7/1/1996,131196.0086, 498.00 , 7.40 
877,E09000014,Haringey,7/1/1996,84659.05793, 641.00 , 8.30 
878,E09000015,Harrow,7/1/1996,86061.03349, 436.00 , 6.90 
879,E09000016,Havering,7/1/1996,69236.16276, 419.00 , 6.80 
880,E09000017,Hillingdon,7/1/1996,75308.81623, 466.00 , 7.20 
881,E09000018,Hounslow,7/1/1996,75036.69207, 486.00 , 7.30 
882,E09000019,Islington,7/1/1996,100537.8473, 583.00 , 8.00 
883,E09000020,Kensington & Chelsea,7/1/1996,207443.2875, 664.00 , 8.50 
884,E09000021,Kingston upon Thames,7/1/1996,87524.89278, 526.00 , 7.60 
885,E09000022,Lambeth,7/1/1996,73808.53164, 675.00 , 8.50 
886,E09000023,Lewisham,7/1/1996,60186.67898, 601.00 , 8.10 
887,E09000024,Merton,7/1/1996,82609.13618, 521.00 , 7.60 
888,E09000025,Newham,7/1/1996,54977.35475, 623.00 , 8.20 
889,E09000026,Redbridge,7/1/1996,75513.91485, 480.00 , 7.30 
890,E09000027,Richmond upon Thames,7/1/1996,119030.3207, 479.00 , 7.30 
891,E09000028,Southwark,7/1/1996,70234.89257, 620.00 , 8.20 
892,E09000029,Sutton,7/1/1996,72810.40208, 428.00 , 6.90 
893,E09000030,Tower Hamlets,7/1/1996,69424.36092, 690.00 , 8.60 
894,E09000031,Waltham Forest,7/1/1996,62046.54581, 613.00 , 8.20 
895,E09000032,Wandsworth,7/1/1996,93214.73083, 606.00 , 8.10 
896,E09000033,Westminster,7/1/1996,139436.2849, 716.00 , 8.80 
913,E09000002,Barking & Dagenham,8/1/1996,51104.69052, 548.00 , 7.80 
914,E09000003,Barnet,8/1/1996,95515.95779, 471.00 , 7.20 
915,E09000004,Bexley,8/1/1996,65960.19797, 411.00 , 6.70 
916,E09000005,Brent,8/1/1996,76913.7402, 527.00 , 7.60 
917,E09000006,Bromley,8/1/1996,84400.03483, 427.00 , 6.90 
918,E09000007,Camden,8/1/1996,142462.0703, 629.00 , 8.30 
919,E09000008,Croydon,8/1/1996,70479.67191, 418.00 , 6.80 
920,E09000009,Ealing,8/1/1996,84824.40871, 468.00 , 7.20 
921,E09000010,Enfield,8/1/1996,75285.77528, 432.00 , 6.90 
922,E09000011,Greenwich,8/1/1996,65992.51913, 567.00 , 7.90 
923,E09000012,Hackney,8/1/1996,71789.16717, 942.00 , 9.80 
924,E09000013,Hammersmith & Fulham,8/1/1996,133758.175, 498.00 , 7.40 
925,E09000014,Haringey,8/1/1996,84154.1376, 641.00 , 8.30 
926,E09000015,Harrow,8/1/1996,85976.69565, 436.00 , 6.90 
927,E09000016,Havering,8/1/1996,69853.5195, 419.00 , 6.80 
928,E09000017,Hillingdon,8/1/1996,76169.59137, 466.00 , 7.20 
929,E09000018,Hounslow,8/1/1996,73860.85514, 486.00 , 7.30 
930,E09000019,Islington,8/1/1996,100571.9899, 583.00 , 8.00 
931,E09000020,Kensington & Chelsea,8/1/1996,209217.9359, 664.00 , 8.50 
932,E09000021,Kingston upon Thames,8/1/1996,88157.9415, 526.00 , 7.60 
933,E09000022,Lambeth,8/1/1996,72820.0375, 675.00 , 8.50 
934,E09000023,Lewisham,8/1/1996,59695.10434, 601.00 , 8.10 
935,E09000024,Merton,8/1/1996,82862.21295, 521.00 , 7.60 
936,E09000025,Newham,8/1/1996,55883.88446, 623.00 , 8.20 
937,E09000026,Redbridge,8/1/1996,77111.07023, 480.00 , 7.30 
938,E09000027,Richmond upon Thames,8/1/1996,117525.3044, 479.00 , 7.30 
939,E09000028,Southwark,8/1/1996,70407.54139, 620.00 , 8.20 
940,E09000029,Sutton,8/1/1996,72523.91397, 428.00 , 6.90 
941,E09000030,Tower Hamlets,8/1/1996,69860.25921, 690.00 , 8.60 
942,E09000031,Waltham Forest,8/1/1996,62662.12489, 613.00 , 8.20 
943,E09000032,Wandsworth,8/1/1996,95215.68994, 606.00 , 8.10 
944,E09000033,Westminster,8/1/1996,144182.117, 716.00 , 8.80 
961,E09000002,Barking & Dagenham,9/1/1996,51892.72348, 548.00 , 7.80 
962,E09000003,Barnet,9/1/1996,97489.86119, 471.00 , 7.20 
963,E09000004,Bexley,9/1/1996,66500.64639, 411.00 , 6.70 
964,E09000005,Brent,9/1/1996,78667.10643, 527.00 , 7.60 
965,E09000006,Bromley,9/1/1996,84675.93463, 427.00 , 6.90 
966,E09000007,Camden,9/1/1996,136551.9635, 629.00 , 8.30 
967,E09000008,Croydon,9/1/1996,70696.54123, 418.00 , 6.80 
968,E09000009,Ealing,9/1/1996,85674.20765, 468.00 , 7.20 
969,E09000010,Enfield,9/1/1996,75748.77992, 432.00 , 6.90 
970,E09000011,Greenwich,9/1/1996,66181.32483, 567.00 , 7.90 
971,E09000012,Hackney,9/1/1996,71817.39646, 942.00 , 9.80 
972,E09000013,Hammersmith & Fulham,9/1/1996,133457.531, 498.00 , 7.40 
973,E09000014,Haringey,9/1/1996,83729.81677, 641.00 , 8.30 
974,E09000015,Harrow,9/1/1996,87202.93762, 436.00 , 6.90 
975,E09000016,Havering,9/1/1996,70791.57926, 419.00 , 6.80 
976,E09000017,Hillingdon,9/1/1996,76585.85868, 466.00 , 7.20 
977,E09000018,Hounslow,9/1/1996,74747.13788, 486.00 , 7.30 
978,E09000019,Islington,9/1/1996,99715.22275, 583.00 , 8.00 
979,E09000020,Kensington & Chelsea,9/1/1996,220387.6829, 664.00 , 8.50 
980,E09000021,Kingston upon Thames,9/1/1996,88161.56851, 526.00 , 7.60 
981,E09000022,Lambeth,9/1/1996,72935.2652, 675.00 , 8.50 
982,E09000023,Lewisham,9/1/1996,60732.64866, 601.00 , 8.10 
983,E09000024,Merton,9/1/1996,84807.65047, 521.00 , 7.60 
984,E09000025,Newham,9/1/1996,57311.64104, 623.00 , 8.20 
985,E09000026,Redbridge,9/1/1996,77309.76851, 480.00 , 7.30 
986,E09000027,Richmond upon Thames,9/1/1996,118812.7827, 479.00 , 7.30 
987,E09000028,Southwark,9/1/1996,70906.17687, 620.00 , 8.20 
988,E09000029,Sutton,9/1/1996,72292.71824, 428.00 , 6.90 
989,E09000030,Tower Hamlets,9/1/1996,72295.63471, 690.00 , 8.60 
990,E09000031,Waltham Forest,9/1/1996,62669.00474, 613.00 , 8.20 
991,E09000032,Wandsworth,9/1/1996,94932.19811, 606.00 , 8.10 
992,E09000033,Westminster,9/1/1996,142222.7681, 716.00 , 8.80 
1009,E09000002,Barking & Dagenham,10/1/1996,52533.15395, 548.00 , 7.80 
1010,E09000003,Barnet,10/1/1996,97844.45732, 471.00 , 7.20 
1011,E09000004,Bexley,10/1/1996,66659.34408, 411.00 , 6.70 
1012,E09000005,Brent,10/1/1996,77990.86703, 527.00 , 7.60 
1013,E09000006,Bromley,10/1/1996,85513.19393, 427.00 , 6.90 
1014,E09000007,Camden,10/1/1996,133849.8141, 629.00 , 8.30 
1015,E09000008,Croydon,10/1/1996,71406.06065, 418.00 , 6.80 
1016,E09000009,Ealing,10/1/1996,85595.16688, 468.00 , 7.20 
1017,E09000010,Enfield,10/1/1996,75933.60471, 432.00 , 6.90 
1018,E09000011,Greenwich,10/1/1996,67116.22167, 567.00 , 7.90 
1019,E09000012,Hackney,10/1/1996,71158.3135, 942.00 , 9.80 
1020,E09000013,Hammersmith & Fulham,10/1/1996,133291.5458, 498.00 , 7.40 
1021,E09000014,Haringey,10/1/1996,85168.58277, 641.00 , 8.30 
1022,E09000015,Harrow,10/1/1996,87899.43106, 436.00 , 6.90 
1023,E09000016,Havering,10/1/1996,71004.33084, 419.00 , 6.80 
1024,E09000017,Hillingdon,10/1/1996,77179.90201, 466.00 , 7.20 
1025,E09000018,Hounslow,10/1/1996,73999.21897, 486.00 , 7.30 
1026,E09000019,Islington,10/1/1996,100372.2844, 583.00 , 8.00 
1027,E09000020,Kensington & Chelsea,10/1/1996,217285.7007, 664.00 , 8.50 
1028,E09000021,Kingston upon Thames,10/1/1996,89015.4087, 526.00 , 7.60 
1029,E09000022,Lambeth,10/1/1996,72306.72265, 675.00 , 8.50 
1030,E09000023,Lewisham,10/1/1996,60855.31474, 601.00 , 8.10 
1031,E09000024,Merton,10/1/1996,87510.35065, 521.00 , 7.60 
1032,E09000025,Newham,10/1/1996,57467.47905, 623.00 , 8.20 
1033,E09000026,Redbridge,10/1/1996,76938.5566, 480.00 , 7.30 
1034,E09000027,Richmond upon Thames,10/1/1996,120263.8016, 479.00 , 7.30 
1035,E09000028,Southwark,10/1/1996,70748.01475, 620.00 , 8.20 
1036,E09000029,Sutton,10/1/1996,72617.38218, 428.00 , 6.90 
1037,E09000030,Tower Hamlets,10/1/1996,73388.00095, 690.00 , 8.60 
1038,E09000031,Waltham Forest,10/1/1996,62781.00866, 613.00 , 8.20 
1039,E09000032,Wandsworth,10/1/1996,94304.7602, 606.00 , 8.10 
1040,E09000033,Westminster,10/1/1996,144136.5247, 716.00 , 8.80 
1057,E09000002,Barking & Dagenham,11/1/1996,52216.03501, 548.00 , 7.80 
1058,E09000003,Barnet,11/1/1996,97155.03363, 471.00 , 7.20 
1059,E09000004,Bexley,11/1/1996,66353.75731, 411.00 , 6.70 
1060,E09000005,Brent,11/1/1996,77914.21008, 527.00 , 7.60 
1061,E09000006,Bromley,11/1/1996,85780.9011, 427.00 , 6.90 
1062,E09000007,Camden,11/1/1996,134128.2872, 629.00 , 8.30 
1063,E09000008,Croydon,11/1/1996,71397.85758, 418.00 , 6.80 
1064,E09000009,Ealing,11/1/1996,86230.20914, 468.00 , 7.20 
1065,E09000010,Enfield,11/1/1996,75976.54678, 432.00 , 6.90 
1066,E09000011,Greenwich,11/1/1996,66593.04598, 567.00 , 7.90 
1067,E09000012,Hackney,11/1/1996,71090.30711, 942.00 , 9.80 
1068,E09000013,Hammersmith & Fulham,11/1/1996,133748.0657, 498.00 , 7.40 
1069,E09000014,Haringey,11/1/1996,87006.16423, 641.00 , 8.30 
1070,E09000015,Harrow,11/1/1996,88481.07033, 436.00 , 6.90 
1071,E09000016,Havering,11/1/1996,70650.74929, 419.00 , 6.80 
1072,E09000017,Hillingdon,11/1/1996,78116.21706, 466.00 , 7.20 
1073,E09000018,Hounslow,11/1/1996,75191.01495, 486.00 , 7.30 
1074,E09000019,Islington,11/1/1996,100404.4021, 583.00 , 8.00 
1075,E09000020,Kensington & Chelsea,11/1/1996,223196.6723, 664.00 , 8.50 
1076,E09000021,Kingston upon Thames,11/1/1996,89552.01675, 526.00 , 7.60 
1077,E09000022,Lambeth,11/1/1996,73356.05471, 675.00 , 8.50 
1078,E09000023,Lewisham,11/1/1996,61186.60115, 601.00 , 8.10 
1079,E09000024,Merton,11/1/1996,89153.55339, 521.00 , 7.60 
1080,E09000025,Newham,11/1/1996,57501.08422, 623.00 , 8.20 
