,ID,London Borough,Date,Average Price
791,E09000024,Merton,1996-05-01,83677.77538
792,E09000025,Newham,1996-05-01,54650.53206
793,E09000026,Redbridge,1996-05-01,74310.75475
794,E09000027,Richmond upon Thames,1996-05-01,117000.2218
795,E09000028,Southwark,1996-05-01,68910.19217
796,E09000029,Sutton,1996-05-01,70838.08611
797,E09000030,Tower Hamlets,1996-05-01,65601.77826
798,E09000031,Waltham Forest,1996-05-01,61074.7762
799,E09000032,Wandsworth,1996-05-01,91533.11758
800,E09000033,Westminster,1996-05-01,133050.9281
817,E09000002,Barking & Dagenham,1996-06-01,50761.40069
818,E09000003,Barnet,1996-06-01,91978.18792
819,E09000004,Bexley,1996-06-01,65119.76321
820,E09000005,Brent,1996-06-01,73497.60498
821,E09000006,Bromley,1996-06-01,82946.43168
822,E09000007,Camden,1996-06-01,143861.8155
823,E09000008,Croydon,1996-06-01,69051.78199
824,E09000009,Ealing,1996-06-01,82562.44356
825,E09000010,Enfield,1996-06-01,74158.31871
826,E09000011,Greenwich,1996-06-01,66510.44078
827,E09000012,Hackney,1996-06-01,69123.68176
828,E09000013,Hammersmith & Fulham,1996-06-01,128463.7615
829,E09000014,Haringey,1996-06-01,84690.43109
830,E09000015,Harrow,1996-06-01,85387.18072
831,E09000016,Havering,1996-06-01,68488.37037
832,E09000017,Hillingdon,1996-06-01,74620.87186
833,E09000018,Hounslow,1996-06-01,74539.27162
834,E09000019,Islington,1996-06-01,99609.63121
835,E09000020,Kensington & Chelsea,1996-06-01,199343.0172
836,E09000021,Kingston upon Thames,1996-06-01,87986.89677
837,E09000022,Lambeth,1996-06-01,73469.03398
838,E09000023,Lewisham,1996-06-01,60283.51267
839,E09000024,Merton,1996-06-01,84550.90024
840,E09000025,Newham,1996-06-01,54390.23111
841,E09000026,Redbridge,1996-06-01,74998.49054
842,E09000027,Richmond upon Thames,1996-06-01,117604.1678
843,E09000028,Southwark,1996-06-01,70412.70159
844,E09000029,Sutton,1996-06-01,71883.73349
845,E09000030,Tower Hamlets,1996-06-01,67436.63385
846,E09000031,Waltham Forest,1996-06-01,61424.66713
847,E09000032,Wandsworth,1996-06-01,92090.01945
848,E09000033,Westminster,1996-06-01,138851.7403
865,E09000002,Barking & Dagenham,1996-07-01,50621.10709
866,E09000003,Barnet,1996-07-01,92444.08611
867,E09000004,Bexley,1996-07-01,65150.6446
868,E09000005,Brent,1996-07-01,75551.18229
869,E09000006,Bromley,1996-07-01,84088.81418
870,E09000007,Camden,1996-07-01,147974.3469
871,E09000008,Croydon,1996-07-01,69400.43237
872,E09000009,Ealing,1996-07-01,84005.37856
873,E09000010,Enfield,1996-07-01,74456.07162
874,E09000011,Greenwich,1996-07-01,65526.49861
875,E09000012,Hackney,1996-07-01,70784.93589
876,E09000013,Hammersmith & Fulham,1996-07-01,131196.0086
877,E09000014,Haringey,1996-07-01,84659.05793
878,E09000015,Harrow,1996-07-01,86061.03349
879,E09000016,Havering,1996-07-01,69236.16276
880,E09000017,Hillingdon,1996-07-01,75308.81623
881,E09000018,Hounslow,1996-07-01,75036.69207
882,E09000019,Islington,1996-07-01,100537.8473
883,E09000020,Kensington & Chelsea,1996-07-01,207443.2875
884,E09000021,Kingston upon Thames,1996-07-01,87524.89278
885,E09000022,Lambeth,1996-07-01,73808.53164
886,E09000023,Lewisham,1996-07-01,60186.67898
887,E09000024,Merton,1996-07-01,82609.13618
888,E09000025,Newham,1996-07-01,54977.35475
889,E09000026,Redbridge,1996-07-01,75513.91485
890,E09000027,Richmond upon Thames,1996-07-01,119030.3207
891,E09000028,Southwark,1996-07-01,70234.89257
892,E09000029,Sutton,1996-07-01,72810.40208
893,E09000030,Tower Hamlets,1996-07-01,69424.36092
894,E09000031,Waltham Forest,1996-07-01,62046.54581
895,E09000032,Wandsworth,1996-07-01,93214.73083
896,E09000033,Westminster,1996-07-01,139436.2849
913,E09000002,Barking & Dagenham,1996-08-01,51104.69052
914,E09000003,Barnet,1996-08-01,95515.95779
915,E09000004,Bexley,1996-08-01,65960.19797
916,E09000005,Brent,1996-08-01,76913.7402
917,E09000006,Bromley,1996-08-01,84400.03483
918,E09000007,Camden,1996-08-01,142462.0703
919,E09000008,Croydon,1996-08-01,70479.67191
920,E09000009,Ealing,1996-08-01,84824.40871
921,E09000010,Enfield,1996-08-01,75285.77528
922,E09000011,Greenwich,1996-08-01,65992.51913
923,E09000012,Hackney,1996-08-01,71789.16717
924,E09000013,Hammersmith & Fulham,1996-08-01,133758.175
925,E09000014,Haringey,1996-08-01,84154.1376
926,E09000015,Harrow,1996-08-01,85976.69565
927,E09000016,Havering,1996-08-01,69853.5195
928,E09000017,Hillingdon,1996-08-01,76169.59137
929,E09000018,Hounslow,1996-08-01,73860.85514
930,E09000019,Islington,1996-08-01,100571.9899
931,E09000020,Kensington & Chelsea,1996-08-01,209217.9359
932,E09000021,Kingston upon Thames,1996-08-01,88157.9415
933,E09000022,Lambeth,1996-08-01,72820.0375
934,E09000023,Lewisham,1996-08-01,59695.10434
935,E09000024,Merton,1996-08-01,82862.21295
936,E09000025,Newham,1996-08-01,55883.88446
937,E09000026,Redbridge,1996-08-01,77111.07023
938,E09000027,Richmond upon Thames,1996-08-01,117525.3044
939,E09000028,Southwark,1996-08-01,70407.54139
940,E09000029,Sutton,1996-08-01,72523.91397
941,E09000030,Tower Hamlets,1996-08-01,69860.25921
942,E09000031,Waltham Forest,1996-08-01,62662.12489
943,E09000032,Wandsworth,1996-08-01,95215.68994
944,E09000033,Westminster,1996-08-01,144182.117
961,E09000002,Barking & Dagenham,1996-09-01,51892.72348
962,E09000003,Barnet,1996-09-01,97489.86119
963,E09000004,Bexley,1996-09-01,66500.64639
964,E09000005,Brent,1996-09-01,78667.10643
965,E09000006,Bromley,1996-09-01,84675.93463
966,E09000007,Camden,1996-09-01,136551.9635
967,E09000008,Croydon,1996-09-01,70696.54123
968,E09000009,Ealing,1996-09-01,85674.20765
969,E09000010,Enfield,1996-09-01,75748.77992
970,E09000011,Greenwich,1996-09-01,66181.32483
971,E09000012,Hackney,1996-09-01,71817.39646
972,E09000013,Hammersmith & Fulham,1996-09-01,133457.531
973,E09000014,Haringey,1996-09-01,83729.81677
974,E09000015,Harrow,1996-09-01,87202.93762
975,E09000016,Havering,1996-09-01,70791.57926
976,E09000017,Hillingdon,1996-09-01,76585.85868
977,E09000018,Hounslow,1996-09-01,74747.13788
978,E09000019,Islington,1996-09-01,99715.22275
979,E09000020,Kensington & Chelsea,1996-09-01,220387.6829
980,E09000021,Kingston upon Thames,1996-09-01,88161.56851
981,E09000022,Lambeth,1996-09-01,72935.2652
982,E09000023,Lewisham,1996-09-01,60732.64866
983,E09000024,Merton,1996-09-01,84807.65047
984,E09000025,Newham,1996-09-01,57311.64104
985,E09000026,Redbridge,1996-09-01,77309.76851
986,E09000027,Richmond upon Thames,1996-09-01,118812.7827
987,E09000028,Southwark,1996-09-01,70906.17687
988,E09000029,Sutton,1996-09-01,72292.71824
989,E09000030,Tower Hamlets,1996-09-01,72295.63471
990,E09000031,Waltham Forest,1996-09-01,62669.00474
991,E09000032,Wandsworth,1996-09-01,94932.19811
992,E09000033,Westminster,1996-09-01,142222.7681
1009,E09000002,Barking & Dagenham,1996-10-01,52533.15395
1010,E09000003,Barnet,1996-10-01,97844.45732
1011,E09000004,Bexley,1996-10-01,66659.34408
1012,E09000005,Brent,1996-10-01,77990.86703
1013,E09000006,Bromley,1996-10-01,85513.19393
1014,E09000007,Camden,1996-10-01,133849.8141
1015,E09000008,Croydon,1996-10-01,71406.06065
1016,E09000009,Ealing,1996-10-01,85595.16688
1017,E09000010,Enfield,1996-10-01,75933.60471
1018,E09000011,Greenwich,1996-10-01,67116.22167
1019,E09000012,Hackney,1996-10-01,71158.3135
1020,E09000013,Hammersmith & Fulham,1996-10-01,133291.5458
1021,E09000014,Haringey,1996-10-01,85168.58277
1022,E09000015,Harrow,1996-10-01,87899.43106
1023,E09000016,Havering,1996-10-01,71004.33084
1024,E09000017,Hillingdon,1996-10-01,77179.90201
1025,E09000018,Hounslow,1996-10-01,73999.21897
1026,E09000019,Islington,1996-10-01,100372.2844
1027,E09000020,Kensington & Chelsea,1996-10-01,217285.7007
1028,E09000021,Kingston upon Thames,1996-10-01,89015.4087
1029,E09000022,Lambeth,1996-10-01,72306.72265
1030,E09000023,Lewisham,1996-10-01,60855.31474
1031,E09000024,Merton,1996-10-01,87510.35065
1032,E09000025,Newham,1996-10-01,57467.47905
1033,E09000026,Redbridge,1996-10-01,76938.5566
1034,E09000027,Richmond upon Thames,1996-10-01,120263.8016
1035,E09000028,Southwark,1996-10-01,70748.01475
1036,E09000029,Sutton,1996-10-01,72617.38218
1037,E09000030,Tower Hamlets,1996-10-01,73388.00095
1038,E09000031,Waltham Forest,1996-10-01,62781.00866
1039,E09000032,Wandsworth,1996-10-01,94304.7602
1040,E09000033,Westminster,1996-10-01,144136.5247
1057,E09000002,Barking & Dagenham,1996-11-01,52216.03501
1058,E09000003,Barnet,1996-11-01,97155.03363
1059,E09000004,Bexley,1996-11-01,66353.75731
1060,E09000005,Brent,1996-11-01,77914.21008
1061,E09000006,Bromley,1996-11-01,85780.9011
1062,E09000007,Camden,1996-11-01,134128.2872
1063,E09000008,Croydon,1996-11-01,71397.85758
1064,E09000009,Ealing,1996-11-01,86230.20914
1065,E09000010,Enfield,1996-11-01,75976.54678
1066,E09000011,Greenwich,1996-11-01,66593.04598
1067,E09000012,Hackney,1996-11-01,71090.30711
1068,E09000013,Hammersmith & Fulham,1996-11-01,133748.0657
1069,E09000014,Haringey,1996-11-01,87006.16423
1070,E09000015,Harrow,1996-11-01,88481.07033
1071,E09000016,Havering,1996-11-01,70650.74929
1072,E09000017,Hillingdon,1996-11-01,78116.21706
1073,E09000018,Hounslow,1996-11-01,75191.01495
1074,E09000019,Islington,1996-11-01,100404.4021
1075,E09000020,Kensington & Chelsea,1996-11-01,223196.6723
1076,E09000021,Kingston upon Thames,1996-11-01,89552.01675
1077,E09000022,Lambeth,1996-11-01,73356.05471
1078,E09000023,Lewisham,1996-11-01,61186.60115
1079,E09000024,Merton,1996-11-01,89153.55339
1080,E09000025,Newham,1996-11-01,57501.08422
1081,E09000026,Redbridge,1996-11-01,76479.3222
1082,E09000027,Richmond upon Thames,1996-11-01,121754.2219
1083,E09000028,Southwark,1996-11-01,73855.99726
1084,E09000029,Sutton,1996-11-01,73947.02684
1085,E09000030,Tower Hamlets,1996-11-01,74419.47098
1086,E09000031,Waltham Forest,1996-11-01,62947.52843
1087,E09000032,Wandsworth,1996-11-01,92964.3123
1088,E09000033,Westminster,1996-11-01,143427.3084
1105,E09000002,Barking & Dagenham,1996-12-01,53853.51494
1106,E09000003,Barnet,1996-12-01,97174.30405
1107,E09000004,Bexley,1996-12-01,66486.43605
1108,E09000005,Brent,1996-12-01,78261.57998
1109,E09000006,Bromley,1996-12-01,86049.25961
1110,E09000007,Camden,1996-12-01,134749.1828
1111,E09000008,Croydon,1996-12-01,72097.39337
1112,E09000009,Ealing,1996-12-01,86863.01741
1113,E09000010,Enfield,1996-12-01,76878.71444
1114,E09000011,Greenwich,1996-12-01,66608.87666
1115,E09000012,Hackney,1996-12-01,70137.58277
1116,E09000013,Hammersmith & Fulham,1996-12-01,136939.9198
1117,E09000014,Haringey,1996-12-01,89258.49955
1118,E09000015,Harrow,1996-12-01,89979.82154
1119,E09000016,Havering,1996-12-01,70669.57624
1120,E09000017,Hillingdon,1996-12-01,79137.69415
1121,E09000018,Hounslow,1996-12-01,76746.27799
1122,E09000019,Islington,1996-12-01,102669.2648
1123,E09000020,Kensington & Chelsea,1996-12-01,213709.1269
1124,E09000021,Kingston upon Thames,1996-12-01,90008.73099
1125,E09000022,Lambeth,1996-12-01,74736.54857
1126,E09000023,Lewisham,1996-12-01,61411.3757
1127,E09000024,Merton,1996-12-01,88982.89727
1128,E09000025,Newham,1996-12-01,57576.11585
1129,E09000026,Redbridge,1996-12-01,76719.49065
1130,E09000027,Richmond upon Thames,1996-12-01,121988.6045
1131,E09000028,Southwark,1996-12-01,73837.84795
1132,E09000029,Sutton,1996-12-01,74370.59186
1133,E09000030,Tower Hamlets,1996-12-01,73724.56661
1134,E09000031,Waltham Forest,1996-12-01,63710.50127
1135,E09000032,Wandsworth,1996-12-01,93929.69127
1136,E09000033,Westminster,1996-12-01,147407.0456
1153,E09000002,Barking & Dagenham,1997-01-01,54459.03334
1154,E09000003,Barnet,1997-01-01,98558.78015
1155,E09000004,Bexley,1997-01-01,67350.5639
1156,E09000005,Brent,1997-01-01,79663.96056
1157,E09000006,Bromley,1997-01-01,86846.01416
1158,E09000007,Camden,1997-01-01,135956.305
1159,E09000008,Croydon,1997-01-01,72165.21818
1160,E09000009,Ealing,1997-01-01,88091.72778
1161,E09000010,Enfield,1997-01-01,77692.81047
1162,E09000011,Greenwich,1997-01-01,68146.84926
1163,E09000012,Hackney,1997-01-01,69886.28088
1164,E09000013,Hammersmith & Fulham,1997-01-01,138214.074
1165,E09000014,Haringey,1997-01-01,90471.17203
1166,E09000015,Harrow,1997-01-01,90164.45318
1167,E09000016,Havering,1997-01-01,71622.27285
1168,E09000017,Hillingdon,1997-01-01,80553.81709
1169,E09000018,Hounslow,1997-01-01,78299.6068
1170,E09000019,Islington,1997-01-01,106085.4534
1171,E09000020,Kensington & Chelsea,1997-01-01,225230.5126
1172,E09000021,Kingston upon Thames,1997-01-01,91652.06923
1173,E09000022,Lambeth,1997-01-01,78248.38246
1174,E09000023,Lewisham,1997-01-01,61488.22197
1175,E09000024,Merton,1997-01-01,89454.52289
1176,E09000025,Newham,1997-01-01,58373.65014
1177,E09000026,Redbridge,1997-01-01,78162.76204
1178,E09000027,Richmond upon Thames,1997-01-01,122724.672
1179,E09000028,Southwark,1997-01-01,73821.8393
1180,E09000029,Sutton,1997-01-01,75080.01504
1181,E09000030,Tower Hamlets,1997-01-01,74438.93564
1182,E09000031,Waltham Forest,1997-01-01,64070.415
1183,E09000032,Wandsworth,1997-01-01,95748.3628
1184,E09000033,Westminster,1997-01-01,150842.1118
1201,E09000002,Barking & Dagenham,1997-02-01,55451.49402
1202,E09000003,Barnet,1997-02-01,100075.9014
1203,E09000004,Bexley,1997-02-01,67981.17513
1204,E09000005,Brent,1997-02-01,81213.21719
1205,E09000006,Bromley,1997-02-01,88200.87039
1206,E09000007,Camden,1997-02-01,141531.3329
1207,E09000008,Croydon,1997-02-01,72207.30315
1208,E09000009,Ealing,1997-02-01,89942.45673
1209,E09000010,Enfield,1997-02-01,78080.72181
1210,E09000011,Greenwich,1997-02-01,67836.16562
1211,E09000012,Hackney,1997-02-01,70505.5123
1212,E09000013,Hammersmith & Fulham,1997-02-01,137048.5675
1213,E09000014,Haringey,1997-02-01,90605.59637
1214,E09000015,Harrow,1997-02-01,91896.67919
1215,E09000016,Havering,1997-02-01,73210.72638
1216,E09000017,Hillingdon,1997-02-01,81021.25847
1217,E09000018,Hounslow,1997-02-01,77534.9236
1218,E09000019,Islington,1997-02-01,108099.7272
1219,E09000020,Kensington & Chelsea,1997-02-01,230873.4392
1220,E09000021,Kingston upon Thames,1997-02-01,92613.02844
1221,E09000022,Lambeth,1997-02-01,79063.79157
1222,E09000023,Lewisham,1997-02-01,62431.81122
1223,E09000024,Merton,1997-02-01,90557.28121
1224,E09000025,Newham,1997-02-01,58607.59745
1225,E09000026,Redbridge,1997-02-01,79163.92555
1226,E09000027,Richmond upon Thames,1997-02-01,124771.0563
1227,E09000028,Southwark,1997-02-01,71982.0262
1228,E09000029,Sutton,1997-02-01,74760.03786
1229,E09000030,Tower Hamlets,1997-02-01,80440.91184
1230,E09000031,Waltham Forest,1997-02-01,64742.94445
1231,E09000032,Wandsworth,1997-02-01,98998.83134
1232,E09000033,Westminster,1997-02-01,153230.9007
1249,E09000002,Barking & Dagenham,1997-03-01,55004.76789
1250,E09000003,Barnet,1997-03-01,101129.8775
1251,E09000004,Bexley,1997-03-01,67823.81417
1252,E09000005,Brent,1997-03-01,82321.88962
1253,E09000006,Bromley,1997-03-01,89764.82321
1254,E09000007,Camden,1997-03-01,143444.3378
1255,E09000008,Croydon,1997-03-01,72229.55884
1256,E09000009,Ealing,1997-03-01,91027.37975
1257,E09000010,Enfield,1997-03-01,78402.23689
1258,E09000011,Greenwich,1997-03-01,69325.6866
1259,E09000012,Hackney,1997-03-01,72209.75027
1260,E09000013,Hammersmith & Fulham,1997-03-01,136632.8635
1261,E09000014,Haringey,1997-03-01,91015.96226
1262,E09000015,Harrow,1997-03-01,92394.16997
1263,E09000016,Havering,1997-03-01,73757.41701
1264,E09000017,Hillingdon,1997-03-01,81682.8008
1265,E09000018,Hounslow,1997-03-01,77908.11126
1266,E09000019,Islington,1997-03-01,111170.4498
1267,E09000020,Kensington & Chelsea,1997-03-01,237079.33
1268,E09000021,Kingston upon Thames,1997-03-01,93820.27656
1269,E09000022,Lambeth,1997-03-01,79199.36351
1270,E09000023,Lewisham,1997-03-01,63214.02592
1271,E09000024,Merton,1997-03-01,91744.1526
1272,E09000025,Newham,1997-03-01,58996.43113
1273,E09000026,Redbridge,1997-03-01,79278.23247
1274,E09000027,Richmond upon Thames,1997-03-01,127129.5913
1275,E09000028,Southwark,1997-03-01,73292.4844
1276,E09000029,Sutton,1997-03-01,76246.59417
1277,E09000030,Tower Hamlets,1997-03-01,82804.20458
1278,E09000031,Waltham Forest,1997-03-01,65097.48885
1279,E09000032,Wandsworth,1997-03-01,101248.381
1280,E09000033,Westminster,1997-03-01,158272.8337
1297,E09000002,Barking & Dagenham,1997-04-01,55279.86088
1298,E09000003,Barnet,1997-04-01,101200.7949
1299,E09000004,Bexley,1997-04-01,68470.50929
1300,E09000005,Brent,1997-04-01,82770.99914
1301,E09000006,Bromley,1997-04-01,90000.43422
1302,E09000007,Camden,1997-04-01,143591.5462
1303,E09000008,Croydon,1997-04-01,73527.90356
1304,E09000009,Ealing,1997-04-01,91990.80742
1305,E09000010,Enfield,1997-04-01,79603.50479
1306,E09000011,Greenwich,1997-04-01,69273.80485
1307,E09000012,Hackney,1997-04-01,76011.08555
1308,E09000013,Hammersmith & Fulham,1997-04-01,139931.8886
1309,E09000014,Haringey,1997-04-01,90862.02722
1310,E09000015,Harrow,1997-04-01,94334.32375
1311,E09000016,Havering,1997-04-01,74404.64419
1312,E09000017,Hillingdon,1997-04-01,81307.99958
1313,E09000018,Hounslow,1997-04-01,81008.1963
1314,E09000019,Islington,1997-04-01,112635.1099
1315,E09000020,Kensington & Chelsea,1997-04-01,238468.1384
1316,E09000021,Kingston upon Thames,1997-04-01,94919.41432
1317,E09000022,Lambeth,1997-04-01,77778.47916
1318,E09000023,Lewisham,1997-04-01,63626.70963
1319,E09000024,Merton,1997-04-01,93017.10467
1320,E09000025,Newham,1997-04-01,59361.94521
1321,E09000026,Redbridge,1997-04-01,79358.60583
1322,E09000027,Richmond upon Thames,1997-04-01,128897.1142
1323,E09000028,Southwark,1997-04-01,75551.36351
1324,E09000029,Sutton,1997-04-01,76417.26384
1325,E09000030,Tower Hamlets,1997-04-01,87751.34404
1326,E09000031,Waltham Forest,1997-04-01,65569.18369
1327,E09000032,Wandsworth,1997-04-01,103282.7881
1328,E09000033,Westminster,1997-04-01,161636.5158
1345,E09000002,Barking & Dagenham,1997-05-01,54936.9351
1346,E09000003,Barnet,1997-05-01,103286.5603
1347,E09000004,Bexley,1997-05-01,69353.47883
1348,E09000005,Brent,1997-05-01,82729.65023
1349,E09000006,Bromley,1997-05-01,91229.56812
1350,E09000007,Camden,1997-05-01,148617.0414
1351,E09000008,Croydon,1997-05-01,74829.547
1352,E09000009,Ealing,1997-05-01,93697.20059
1353,E09000010,Enfield,1997-05-01,81700.68624
1354,E09000011,Greenwich,1997-05-01,71221.26647
1355,E09000012,Hackney,1997-05-01,79503.11816
1356,E09000013,Hammersmith & Fulham,1997-05-01,146513.9726
1357,E09000014,Haringey,1997-05-01,92975.96753
1358,E09000015,Harrow,1997-05-01,95984.42384
1359,E09000016,Havering,1997-05-01,74400.21785
1360,E09000017,Hillingdon,1997-05-01,82644.70115
1361,E09000018,Hounslow,1997-05-01,84064.16017
1362,E09000019,Islington,1997-05-01,114851.3453
1363,E09000020,Kensington & Chelsea,1997-05-01,236535.0296
1364,E09000021,Kingston upon Thames,1997-05-01,97263.02468
1365,E09000022,Lambeth,1997-05-01,81000.31758
1366,E09000023,Lewisham,1997-05-01,64256.55872
1367,E09000024,Merton,1997-05-01,93983.83401
1368,E09000025,Newham,1997-05-01,59410.79608
1369,E09000026,Redbridge,1997-05-01,80729.60677
1370,E09000027,Richmond upon Thames,1997-05-01,130648.4521
1371,E09000028,Southwark,1997-05-01,78891.67852
1372,E09000029,Sutton,1997-05-01,78807.26003
1373,E09000030,Tower Hamlets,1997-05-01,85915.848
1374,E09000031,Waltham Forest,1997-05-01,66495.93598
1375,E09000032,Wandsworth,1997-05-01,106244.3684
1376,E09000033,Westminster,1997-05-01,166046.2486
1393,E09000002,Barking & Dagenham,1997-06-01,55286.72367
1394,E09000003,Barnet,1997-06-01,104609.4868
1395,E09000004,Bexley,1997-06-01,70764.08885
1396,E09000005,Brent,1997-06-01,83876.3417
1397,E09000006,Bromley,1997-06-01,92199.34293
1398,E09000007,Camden,1997-06-01,148335.7944
1399,E09000008,Croydon,1997-06-01,76819.0714
1400,E09000009,Ealing,1997-06-01,95818.78571
1401,E09000010,Enfield,1997-06-01,83858.80646
1402,E09000011,Greenwich,1997-06-01,70853.77562
1403,E09000012,Hackney,1997-06-01,80359.21735
1404,E09000013,Hammersmith & Fulham,1997-06-01,151782.3441
1405,E09000014,Haringey,1997-06-01,93538.78808
